timestamp,experiment_id,frame_id,motion_percent,num_rois,rois_json
2026-07-23T15:40:57.425Z,camera_0,,1890,61.9671,3,"[{""bbox"":[85,157,611,477]},{""bbox"":[50,7,207,119]},{""bbox"":[1,0,92,49]}]"
2026-07-23T15:41:04.013Z,camera_0,,1900,59.279,3,"[{""bbox"":[91,168,609,477]},{""bbox"":[50,6,207,118]},{""bbox"":[1,0,92,49]}]"
2026-07-23T15:41:16.597Z,camera_0,,1920,58.9909,3,"[{""bbox"":[81,168,596,477]},{""bbox"":[50,3,209,115]},{""bbox"":[1,0,92,47]}]"
2026-07-23T15:41:21.871Z,camera_0,,1930,58.9212,3,"[{""bbox"":[81,166,592,477]},{""bbox"":[50,3,209,115]},{""bbox"":[1,0,92,47]}]"
2026-07-23T15:41:31.897Z,camera_0,,1940,51.5811,3,"[{""bbox"":[143,144,555,475]},{""bbox"":[50,3,209,115]},{""bbox"":[1,0,92,47]}]"
2026-07-23T15:41:34.193Z,camera_0,,1950,54.7344,1,"[{""bbox"":[127,104,579,476]}]"
2026-07-23T15:41:36.213Z,camera_0,,1960,61.333,1,"[{""bbox"":[119,82,596,477]}]"
2026-07-23T15:41:37.453Z,camera_0,,1970,65.7422,1,"[{""bbox"":[109,69,604,477]}]"
2026-07-23T15:41:39.195Z,camera_0,,1980,69.0928,1,"[{""bbox"":[101,60,610,477]}]"
2026-07-23T15:41:42.072Z,camera_0,,1990,61.2633,1,"[{""bbox"":[111,74,578,477]}]"
2026-07-23T15:41:44.113Z,camera_0,,2000,52.4564,1,"[{""bbox"":[145,83,554,477]}]"
2026-07-23T15:41:46.930Z,camera_0,,2010,48.1211,1,"[{""bbox"":[163,89,544,477]}]"
2026-07-23T15:41:50.348Z,camera_0,,2020,45.5062,1,"[{""bbox"":[153,94,518,477]}]"
2026-07-23T15:41:52.668Z,camera_0,,2030,40.8037,1,"[{""bbox"":[170,96,499,477]}]"
2026-07-23T15:41:55.474Z,camera_0,,2040,38.2454,1,"[{""bbox"":[179,98,489,477]}]"
2026-07-23T15:41:57.982Z,camera_0,,2050,39.9355,1,"[{""bbox"":[169,96,491,477]}]"
2026-07-23T15:42:00.524Z,camera_0,,2060,37.6042,1,"[{""bbox"":[177,97,481,477]}]"
2026-07-23T15:42:02.755Z,camera_0,,2070,39.109,1,"[{""bbox"":[169,98,486,477]}]"
2026-07-23T15:42:05.668Z,camera_0,,2080,40.7865,1,"[{""bbox"":[164,95,492,477]}]"
2026-07-23T15:42:07.911Z,camera_0,,2090,40.4824,1,"[{""bbox"":[161,99,490,477]}]"
2026-07-23T15:42:09.881Z,camera_0,,2100,38.1445,1,"[{""bbox"":[170,99,480,477]}]"
2026-07-23T15:42:12.689Z,camera_0,,2110,37.2832,1,"[{""bbox"":[174,99,477,477]}]"
2026-07-23T15:42:14.812Z,camera_0,,2120,36.5449,1,"[{""bbox"":[177,99,474,477]}]"
2026-07-23T15:42:25.516Z,camera_0,,2130,42.7881,1,"[{""bbox"":[150,96,495,477]}]"
2026-07-23T15:42:29.753Z,camera_0,,2140,43.5586,1,"[{""bbox"":[142,99,496,477]}]"
2026-07-23T15:42:31.004Z,camera_0,,2150,39.8672,1,"[{""bbox"":[157,99,481,477]}]"
2026-07-23T15:42:32.733Z,camera_0,,2160,40.498,1,"[{""bbox"":[151,100,481,477]}]"
2026-07-23T15:42:35.255Z,camera_0,,2170,37.9209,1,"[{""bbox"":[163,100,472,477]}]"
2026-07-23T15:42:44.410Z,camera_0,,2181,36.9391,1,"[{""bbox"":[178,100,479,477]}]"
2026-07-23T15:42:49.007Z,camera_0,,2184,35.9574,1,"[{""bbox"":[180,100,473,477]}]"
2026-07-23T15:42:49.846Z,camera_0,,2187,44.2178,1,"[{""bbox"":[192,126,579,477]}]"
2026-07-23T15:42:50.746Z,camera_0,,2190,44.2178,1,"[{""bbox"":[192,126,579,477]}]"
2026-07-23T15:42:52.262Z,camera_0,,2200,44.2178,1,"[{""bbox"":[192,126,579,477]}]"
2026-07-23T15:42:59.513Z,camera_0,,2211,63.7559,1,"[{""bbox"":[115,75,601,478]}]"
2026-07-23T15:43:01.754Z,camera_0,,2220,63.7559,1,"[{""bbox"":[115,75,601,478]}]"
2026-07-23T15:43:03.163Z,camera_0,,2230,63.7559,1,"[{""bbox"":[115,75,601,478]}]"
2026-07-23T15:43:05.231Z,camera_0,,2240,63.7559,1,"[{""bbox"":[115,75,601,478]}]"
2026-07-23T15:43:08.610Z,camera_0,,2260,1.0482,1,"[{""bbox"":[136,451,251,479]}]"
2026-07-23T15:43:10.291Z,camera_0,,2270,1.0482,1,"[{""bbox"":[136,451,251,479]}]"
2026-07-23T15:43:12.372Z,camera_0,,2280,1.0482,1,"[{""bbox"":[136,451,251,479]}]"
2026-07-23T15:43:15.145Z,camera_0,,2290,1.0482,1,"[{""bbox"":[136,451,251,479]}]"
2026-07-23T15:43:17.129Z,camera_0,,2300,1.0482,1,"[{""bbox"":[136,451,251,479]}]"
2026-07-23T15:43:18.290Z,camera_0,,2310,1.0482,1,"[{""bbox"":[136,451,251,479]}]"
2026-07-23T15:43:25.539Z,camera_0,,2322,99.2188,1,"[{""bbox"":[2,0,637,480]}]"
2026-07-23T15:43:26.615Z,camera_0,,2325,100,2,"[{""bbox"":[2,0,637,480]},{""bbox"":[135,452,252,479]}]"
2026-07-23T15:43:28.729Z,camera_0,,2330,100,2,"[{""bbox"":[2,0,637,480]},{""bbox"":[135,452,252,479]}]"
2026-07-23T15:43:29.879Z,camera_0,,2340,100,2,"[{""bbox"":[2,0,637,480]},{""bbox"":[134,452,251,479]}]"
2026-07-23T15:43:31.471Z,camera_0,,2350,100,2,"[{""bbox"":[2,0,637,480]},{""bbox"":[134,452,251,479]}]"
2026-07-23T15:43:37.194Z,camera_0,,2358,1.0283,1,"[{""bbox"":[134,452,251,479]}]"
2026-07-23T15:43:38.840Z,camera_0,,2361,1.0283,1,"[{""bbox"":[134,452,251,479]}]"
2026-07-23T15:43:40.864Z,camera_0,,2370,1.0283,1,"[{""bbox"":[134,452,251,479]}]"
2026-07-23T15:43:42.025Z,camera_0,,2380,1.0755,1,"[{""bbox"":[125,451,243,479]}]"
2026-07-23T15:43:43.585Z,camera_0,,2390,1.0755,1,"[{""bbox"":[125,451,243,479]}]"
2026-07-23T15:43:45.002Z,camera_0,,2400,1.0846,1,"[{""bbox"":[121,451,240,479]}]"
2026-07-23T15:43:47.129Z,camera_0,,2410,1.0846,1,"[{""bbox"":[121,451,240,479]}]"
2026-07-23T15:43:48.299Z,camera_0,,2420,1.0664,1,"[{""bbox"":[125,451,242,479]}]"
2026-07-23T15:43:50.571Z,camera_0,,2430,1.0664,1,"[{""bbox"":[131,451,248,479]}]"
2026-07-23T15:43:52.619Z,camera_0,,2440,1.0664,1,"[{""bbox"":[131,451,248,479]}]"
2026-07-23T15:43:54.029Z,camera_0,,2450,1.0664,1,"[{""bbox"":[131,451,248,479]}]"
2026-07-23T15:43:55.227Z,camera_0,,2460,1.0664,1,"[{""bbox"":[131,451,248,479]}]"
2026-07-23T15:43:57.655Z,camera_0,,2470,0.9564,1,"[{""bbox"":[144,453,257,479]}]"
2026-07-23T15:44:04.362Z,camera_0,,2481,100,2,"[{""bbox"":[144,453,257,479]},{""bbox"":[2,0,636,480]}]"
2026-07-23T15:44:05.159Z,camera_0,,2484,100,2,"[{""bbox"":[144,453,257,479]},{""bbox"":[2,0,636,480]}]"
2026-07-23T15:44:05.883Z,camera_0,,2487,100,2,"[{""bbox"":[144,453,256,479]},{""bbox"":[2,0,636,480]}]"
2026-07-23T15:44:06.424Z,camera_0,,2490,100,2,"[{""bbox"":[144,453,256,479]},{""bbox"":[2,0,636,480]}]"
2026-07-23T15:44:08.089Z,camera_0,,2500,100,2,"[{""bbox"":[144,453,256,479]},{""bbox"":[2,0,636,480]}]"
2026-07-23T15:44:09.626Z,camera_0,,2510,100,2,"[{""bbox"":[144,453,256,479]},{""bbox"":[2,0,636,480]}]"
2026-07-23T15:44:11.223Z,camera_0,,2520,100,2,"[{""bbox"":[144,453,256,479]},{""bbox"":[2,0,636,480]}]"
2026-07-23T15:44:13.384Z,camera_0,,2530,99.0625,1,"[{""bbox"":[2,0,636,480]}]"
2026-07-23T15:44:25.494Z,camera_0,,2550,99.2188,1,"[{""bbox"":[2,0,637,480]}]"
2026-07-23T15:44:27.209Z,camera_0,,2560,99.2188,1,"[{""bbox"":[2,0,637,480]}]"
2026-07-23T15:44:29.027Z,camera_0,,2570,99.2188,1,"[{""bbox"":[2,0,637,480]}]"
2026-07-23T15:44:30.249Z,camera_0,,2580,99.2188,1,"[{""bbox"":[2,0,637,480]}]"
2026-07-23T15:45:05.607Z,camera_0,,2700,99.0625,1,"[{""bbox"":[2,0,636,480]}]"
2026-07-23T15:45:07.930Z,camera_0,,2710,98.9062,1,"[{""bbox"":[2,0,635,480]}]"
2026-07-23T15:45:09.386Z,camera_0,,2720,98.9062,1,"[{""bbox"":[2,0,635,480]}]"
2026-07-23T15:45:10.737Z,camera_0,,2730,98.9062,1,"[{""bbox"":[2,0,635,480]}]"
2026-07-23T15:45:13.182Z,camera_0,,2740,98.9062,1,"[{""bbox"":[2,0,635,480]}]"
2026-07-23T15:45:22.098Z,camera_0,,2750,38.5729,1,"[{""bbox"":[70,157,438,479]}]"
2026-07-23T15:45:27.804Z,camera_0,,2760,59.9355,1,"[{""bbox"":[38,93,515,479]}]"
2026-07-23T15:45:29.117Z,camera_0,,2763,68.6992,1,"[{""bbox"":[26,70,542,479]}]"
2026-07-23T15:45:31.565Z,camera_0,,2770,68.6992,1,"[{""bbox"":[26,70,542,479]}]"
2026-07-23T15:45:32.904Z,camera_0,,2780,68.6992,1,"[{""bbox"":[26,70,542,479]}]"
2026-07-23T15:45:34.802Z,camera_0,,2790,68.6992,1,"[{""bbox"":[26,70,542,479]}]"
2026-07-23T15:46:03.116Z,camera_0,,2870,99.2188,1,"[{""bbox"":[3,0,638,480]}]"
2026-07-23T15:46:04.561Z,camera_0,,2880,99.2188,1,"[{""bbox"":[3,0,638,480]}]"
2026-07-23T15:46:06.282Z,camera_0,,2890,99.2188,1,"[{""bbox"":[3,0,638,480]}]"
2026-07-23T15:46:17.675Z,camera_0,,2910,13.2656,1,"[{""bbox"":[135,335,418,479]}]"
2026-07-23T15:46:26.944Z,camera_0,,2922,35.224,2,"[{""bbox"":[135,335,418,479]},{""bbox"":[0,206,248,478]}]"
2026-07-23T15:46:30.133Z,camera_0,,2930,35.224,2,"[{""bbox"":[135,335,418,479]},{""bbox"":[0,206,248,478]}]"
2026-07-23T15:46:34.856Z,camera_0,,2940,38.1341,2,"[{""bbox"":[135,335,418,479]},{""bbox"":[0,194,269,478]}]"
2026-07-23T15:46:41.588Z,camera_0,,2946,31.9141,1,"[{""bbox"":[0,193,344,478]}]"
2026-07-23T15:46:46.135Z,camera_0,,2950,53.4987,1,"[{""bbox"":[7,116,461,478]}]"
2026-07-23T15:46:50.784Z,camera_0,,2960,41.7279,1,"[{""bbox"":[2,186,441,478]}]"
2026-07-23T15:46:54.421Z,camera_0,,2970,41.7279,1,"[{""bbox"":[2,186,441,478]}]"
2026-07-23T15:46:57.846Z,camera_0,,2980,41.7279,1,"[{""bbox"":[2,186,441,478]}]"
2026-07-23T15:47:02.928Z,camera_0,,2990,35.75,1,"[{""bbox"":[1,192,385,478]}]"
2026-07-23T15:47:05.851Z,camera_0,,3000,33.5586,1,"[{""bbox"":[1,194,364,478]}]"
2026-07-23T15:47:08.383Z,camera_0,,3010,32.0352,1,"[{""bbox"":[0,200,354,478]}]"
2026-07-23T15:47:12.466Z,camera_0,,3020,31.2331,1,"[{""bbox"":[56,189,388,478]}]"
2026-07-23T15:47:14.521Z,camera_0,,3030,54.291,1,"[{""bbox"":[20,117,482,478]}]"
2026-07-23T15:47:18.869Z,camera_0,,3033,54.291,1,"[{""bbox"":[20,117,482,478]}]"
2026-07-23T15:47:19.824Z,camera_0,,3036,63.3848,1,"[{""bbox"":[32,87,530,478]}]"
2026-07-23T15:47:33.910Z,camera_0,,3050,49.0365,2,"[{""bbox"":[48,164,463,478]},{""bbox"":[6,0,196,107]}]"
2026-07-23T15:47:36.653Z,camera_0,,3060,55.7585,2,"[{""bbox"":[47,138,491,478]},{""bbox"":[6,0,196,107]}]"
2026-07-23T15:47:38.891Z,camera_0,,3070,68.445,3,"[{""bbox"":[41,97,531,478]},{""bbox"":[6,0,196,107]},{""bbox"":[0,331,23,472]}]"
2026-07-23T15:47:41.213Z,camera_0,,3080,52.5469,3,"[{""bbox"":[70,149,489,478]},{""bbox"":[6,0,196,107]},{""bbox"":[0,331,23,472]}]"
2026-07-23T15:47:45.245Z,camera_0,,3090,49.612,3,"[{""bbox"":[60,163,469,478]},{""bbox"":[6,0,196,107]},{""bbox"":[0,331,23,472]}]"
2026-07-23T15:47:47.042Z,camera_0,,3100,42.6963,3,"[{""bbox"":[80,188,451,478]},{""bbox"":[6,0,196,107]},{""bbox"":[0,331,23,472]}]"
2026-07-23T15:47:55.456Z,camera_0,,3110,40.541,3,"[{""bbox"":[70,187,419,478]},{""bbox"":[0,331,23,472]},{""bbox"":[5,0,193,105]}]"
2026-07-23T15:47:57.258Z,camera_0,,3120,41.2852,2,"[{""bbox"":[64,187,432,478]},{""bbox"":[5,0,193,105]}]"
2026-07-23T15:47:59.005Z,camera_0,,3130,41.3574,2,"[{""bbox"":[49,184,414,478]},{""bbox"":[5,0,193,105]}]"
2026-07-23T15:48:00.904Z,camera_0,,3140,41.3574,2,"[{""bbox"":[49,184,414,478]},{""bbox"":[5,0,193,105]}]"
2026-07-23T15:48:07.459Z,camera_0,,3150,31.6699,1,"[{""bbox"":[77,196,422,478]}]"
2026-07-23T15:48:08.367Z,camera_0,,3153,35.8975,2,"[{""bbox"":[95,203,422,478]},{""bbox"":[5,0,197,106]}]"
2026-07-23T15:48:09.222Z,camera_0,,3156,35.3066,2,"[{""bbox"":[98,211,428,478]},{""bbox"":[5,0,197,106]}]"
2026-07-23T15:48:13.168Z,camera_0,,3159,35.5967,2,"[{""bbox"":[90,217,431,478]},{""bbox"":[5,0,197,106]}]"
2026-07-23T15:48:14.828Z,camera_0,,3162,36.0729,2,"[{""bbox"":[80,221,432,478]},{""bbox"":[5,0,197,106]}]"
2026-07-23T15:48:19.511Z,camera_0,,3165,35.9922,2,"[{""bbox"":[73,226,431,478]},{""bbox"":[5,0,197,106]}]"
2026-07-23T15:48:27.302Z,camera_0,,3170,48.9531,2,"[{""bbox"":[52,177,484,478]},{""bbox"":[5,0,197,106]}]"
2026-07-23T15:48:32.888Z,camera_0,,3180,42.6113,2,"[{""bbox"":[60,203,462,478]},{""bbox"":[5,0,197,106]}]"
2026-07-23T15:48:39.485Z,camera_0,,3192,48.543,2,"[{""bbox"":[48,183,486,477]},{""bbox"":[5,0,197,106]}]"
2026-07-23T15:48:44.296Z,camera_0,,3195,32.9036,1,"[{""bbox"":[48,211,428,477]}]"
2026-07-23T15:48:49.288Z,camera_0,,3200,29.349,1,"[{""bbox"":[48,247,440,477]}]"
2026-07-23T15:48:50.627Z,camera_0,,3205,26.8232,1,"[{""bbox"":[79,250,442,477]}]"
2026-07-23T15:48:57.222Z,camera_0,,3210,25.8984,1,"[{""bbox"":[74,256,434,477]}]"
2026-07-23T15:49:06.790Z,camera_0,,3222,100,2,"[{""bbox"":[83,219,447,477]},{""bbox"":[1,0,636,478]}]"
2026-07-23T15:49:09.698Z,camera_0,,3230,100,2,"[{""bbox"":[90,199,454,477]},{""bbox"":[1,0,636,478]}]"
2026-07-23T15:49:14.884Z,camera_0,,3240,100,2,"[{""bbox"":[94,213,446,477]},{""bbox"":[1,0,636,478]}]"
2026-07-23T15:49:20.223Z,camera_0,,3250,100,2,"[{""bbox"":[91,225,441,477]},{""bbox"":[1,0,636,478]}]"
2026-07-23T15:49:25.304Z,camera_0,,3255,28.7109,1,"[{""bbox"":[91,225,441,477]}]"
2026-07-23T15:49:29.886Z,camera_0,,3260,37.0566,2,"[{""bbox"":[101,204,447,477]},{""bbox"":[5,0,195,102]}]"
2026-07-23T15:49:32.375Z,camera_0,,3270,39.5127,2,"[{""bbox"":[51,196,414,477]},{""bbox"":[5,0,195,102]}]"
2026-07-23T15:49:34.182Z,camera_0,,3280,61.1029,2,"[{""bbox"":[43,116,509,477]},{""bbox"":[5,0,196,102]}]"
2026-07-23T15:49:47.277Z,camera_0,,3295,40.8584,2,"[{""bbox"":[91,183,449,477]},{""bbox"":[4,0,197,105]}]"
2026-07-23T15:49:49.587Z,camera_0,,3300,39.3978,2,"[{""bbox"":[99,188,447,477]},{""bbox"":[4,0,197,106]}]"
2026-07-23T15:50:02.164Z,camera_0,,3312,39.4271,3,"[{""bbox"":[106,194,445,477]},{""bbox"":[4,0,197,106]},{""bbox"":[0,344,35,479]}]"
2026-07-23T15:50:07.038Z,camera_0,,3320,40.7168,3,"[{""bbox"":[94,194,447,477]},{""bbox"":[4,0,197,106]},{""bbox"":[0,344,35,479]}]"
2026-07-23T15:50:10.185Z,camera_0,,3330,40.0374,3,"[{""bbox"":[106,191,448,477]},{""bbox"":[4,0,197,106]},{""bbox"":[0,344,35,479]}]"
2026-07-23T15:50:15.172Z,camera_0,,3340,39.416,3,"[{""bbox"":[112,191,448,477]},{""bbox"":[4,0,197,105]},{""bbox"":[0,344,35,479]}]"
2026-07-23T15:50:20.549Z,camera_0,,3350,37.7848,2,"[{""bbox"":[114,191,449,477]},{""bbox"":[4,0,197,105]}]"
2026-07-23T15:50:28.788Z,camera_0,,3360,60.0068,2,"[{""bbox"":[69,114,521,477]},{""bbox"":[4,0,197,105]}]"
2026-07-23T15:50:30.414Z,camera_0,,3363,60.0068,2,"[{""bbox"":[69,114,521,477]},{""bbox"":[4,0,197,105]}]"
2026-07-23T15:50:39.588Z,camera_0,,3372,33.2803,2,"[{""bbox"":[122,227,449,478]},{""bbox"":[4,0,196,105]}]"
2026-07-23T15:50:45.480Z,camera_0,,3375,35.3932,2,"[{""bbox"":[114,214,451,478]},{""bbox"":[4,0,194,104]}]"
2026-07-23T15:50:49.580Z,camera_0,,3378,59.0322,2,"[{""bbox"":[67,129,530,478]},{""bbox"":[4,0,194,104]}]"
2026-07-23T15:50:50.818Z,camera_0,,3381,44.4538,2,"[{""bbox"":[121,169,499,478]},{""bbox"":[4,0,194,104]}]"
2026-07-23T15:50:54.538Z,camera_0,,3390,32.7021,2,"[{""bbox"":[170,215,475,478]},{""bbox"":[4,0,195,106]}]"
2026-07-23T15:50:57.139Z,camera_0,,3400,30.028,2,"[{""bbox"":[180,228,468,478]},{""bbox"":[4,0,195,106]}]"
2026-07-23T15:50:59.375Z,camera_0,,3410,28.3874,2,"[{""bbox"":[184,238,463,478]},{""bbox"":[4,0,195,106]}]"
2026-07-23T15:51:01.597Z,camera_0,,3420,20.8711,1,"[{""bbox"":[186,244,460,478]}]"
2026-07-23T15:51:03.467Z,camera_0,,3430,20.4785,1,"[{""bbox"":[192,245,462,478]}]"
2026-07-23T15:51:10.051Z,camera_0,,3441,26.3883,3,"[{""bbox"":[192,245,462,478]},{""bbox"":[374,399,494,479]},{""bbox"":[108,420,253,479]}]"
2026-07-23T15:51:12.226Z,camera_0,,3450,26.0703,3,"[{""bbox"":[192,245,462,478]},{""bbox"":[365,403,492,479]},{""bbox"":[85,426,227,479]}]"
2026-07-23T15:51:13.943Z,camera_0,,3460,25.7298,3,"[{""bbox"":[192,245,462,478]},{""bbox"":[365,403,492,479]},{""bbox"":[82,431,217,479]}]"
2026-07-23T15:51:16.457Z,camera_0,,3470,5.2513,2,"[{""bbox"":[365,403,492,479]},{""bbox"":[82,431,217,479]}]"
2026-07-23T15:51:22.292Z,camera_0,,3480,2.1094,1,"[{""bbox"":[82,431,217,479]}]"
2026-07-23T15:51:24.101Z,camera_0,,3490,2.1094,1,"[{""bbox"":[82,431,217,479]}]"
2026-07-23T15:51:41.562Z,camera_0,,3540,97.9688,1,"[{""bbox"":[1,0,628,480]}]"
2026-07-23T15:51:43.121Z,camera_0,,3543,97.9688,1,"[{""bbox"":[1,0,628,480]}]"
2026-07-23T15:51:45.987Z,camera_0,,3550,97.9688,1,"[{""bbox"":[1,0,628,480]}]"
2026-07-23T15:51:48.285Z,camera_0,,3560,97.9688,1,"[{""bbox"":[1,0,628,480]}]"
2026-07-23T15:51:51.233Z,camera_0,,3570,97.9688,1,"[{""bbox"":[1,0,628,480]}]"
2026-07-23T15:52:08.343Z,camera_0,,3620,6.4941,1,"[{""bbox"":[4,0,194,105]}]"
2026-07-23T15:52:11.388Z,camera_0,,3630,6.4941,1,"[{""bbox"":[4,0,194,105]}]"
2026-07-23T15:52:14.435Z,camera_0,,3640,6.4941,1,"[{""bbox"":[4,0,194,105]}]"
2026-07-23T15:52:21.770Z,camera_0,,3650,8.1562,2,"[{""bbox"":[4,0,194,105]},{""bbox"":[369,433,480,479]}]"
2026-07-23T15:52:24.827Z,camera_0,,3660,1.6621,1,"[{""bbox"":[369,433,480,479]}]"
2026-07-23T15:52:27.886Z,camera_0,,3670,8.5729,2,"[{""bbox"":[369,433,480,479]},{""bbox"":[3,0,196,110]}]"
2026-07-23T15:52:32.029Z,camera_0,,3680,8.5729,2,"[{""bbox"":[369,433,480,479]},{""bbox"":[3,0,196,110]}]"
2026-07-23T15:52:39.632Z,camera_0,,3690,6.9108,1,"[{""bbox"":[3,0,196,110]}]"
2026-07-23T15:52:42.026Z,camera_0,,3700,6.9108,1,"[{""bbox"":[3,0,196,110]}]"
2026-07-23T15:53:13.574Z,camera_0,,3801,5.708,1,"[{""bbox"":[401,374,568,479]}]"
2026-07-23T15:53:16.751Z,camera_0,,3810,5.4844,1,"[{""bbox"":[420,371,576,479]}]"
2026-07-23T15:53:19.323Z,camera_0,,3820,5.4844,1,"[{""bbox"":[420,371,576,479]}]"
2026-07-23T15:53:20.789Z,camera_0,,3830,5.4844,1,"[{""bbox"":[420,371,576,479]}]"
2026-07-23T15:55:52.796Z,camera_0,,4340,5.8145,2,"[{""bbox"":[404,388,554,479]},{""bbox"":[49,443,166,479]}]"
2026-07-23T15:55:55.082Z,camera_0,,4350,5.8145,2,"[{""bbox"":[404,388,554,479]},{""bbox"":[49,443,166,479]}]"
2026-07-23T15:55:58.122Z,camera_0,,4360,5.8145,2,"[{""bbox"":[404,388,554,479]},{""bbox"":[49,443,166,479]}]"
2026-07-23T15:56:00.418Z,camera_0,,4370,5.8145,2,"[{""bbox"":[404,388,554,479]},{""bbox"":[49,443,166,479]}]"
2026-07-23T15:56:38.977Z,camera_0,,4482,97.667,1,"[{""bbox"":[3,0,632,477]}]"
2026-07-23T15:56:42.753Z,camera_0,,4490,100,2,"[{""bbox"":[3,0,632,477]},{""bbox"":[3,0,193,108]}]"
2026-07-23T15:56:44.615Z,camera_0,,4500,100,2,"[{""bbox"":[3,0,632,477]},{""bbox"":[3,0,193,108]}]"
2026-07-23T15:56:46.814Z,camera_0,,4510,100,2,"[{""bbox"":[3,0,632,477]},{""bbox"":[3,0,193,108]}]"
2026-07-23T15:56:52.623Z,camera_0,,4518,6.6797,1,"[{""bbox"":[3,0,193,108]}]"
2026-07-23T15:56:53.686Z,camera_0,,4521,6.6797,1,"[{""bbox"":[3,0,193,108]}]"
2026-07-23T15:57:27.270Z,camera_0,,4640,97.9688,1,"[{""bbox"":[1,0,628,480]}]"
2026-07-23T15:57:30.218Z,camera_0,,4650,98.125,1,"[{""bbox"":[1,0,629,480]}]"
2026-07-23T15:57:35.246Z,camera_0,,4660,98.125,1,"[{""bbox"":[1,0,629,480]}]"
2026-07-23T15:57:41.609Z,camera_0,,4671,98.125,1,"[{""bbox"":[1,0,629,480]}]"
2026-07-23T15:57:45.572Z,camera_0,,4680,97.9206,1,"[{""bbox"":[1,0,629,479]}]"
2026-07-23T15:57:49.365Z,camera_0,,4690,97.9206,1,"[{""bbox"":[1,0,629,479]}]"
2026-07-23T15:57:55.259Z,camera_0,,4700,97.9206,1,"[{""bbox"":[1,0,629,479]}]"
2026-07-23T15:57:58.061Z,camera_0,,4710,97.9206,1,"[{""bbox"":[1,0,629,479]}]"
2026-07-23T15:58:25.362Z,camera_0,,4770,98.4375,1,"[{""bbox"":[2,0,632,480]}]"
2026-07-23T15:58:41.689Z,camera_0,,4790,100,2,"[{""bbox"":[2,0,632,480]},{""bbox"":[175,364,403,479]}]"
2026-07-23T15:58:45.388Z,camera_0,,4800,100,2,"[{""bbox"":[2,0,632,480]},{""bbox"":[175,364,403,479]}]"
2026-07-23T15:58:51.074Z,camera_0,,4806,8.5352,1,"[{""bbox"":[175,364,403,479]}]"
2026-07-23T15:58:54.789Z,camera_0,,4810,8.5352,1,"[{""bbox"":[175,364,403,479]}]"
2026-07-23T15:58:59.233Z,camera_0,,4820,49.7044,2,"[{""bbox"":[53,170,483,479]},{""bbox"":[5,0,192,106]}]"
2026-07-23T15:59:02.837Z,camera_0,,4830,48.6377,2,"[{""bbox"":[57,176,484,479]},{""bbox"":[5,0,194,106]}]"
